Raw Source Row ID,Source Name,Source File / Sheet,Owner Team,Source Row / Evidence ID,Source Bug ID,Module,Screen / Route,Title,Description / Finding,Raw Severity / Priority,Raw Status,Evidence Reference,Triage Outcome,Triage Reason,Include In Master,Master Candidate ID,Duplicate Candidate
RAW-0221,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,60,ISA1-40,Rin / Loans,Needs WD Verification,Missing Transaction Idempotency Keys,"* {noformat}ACTUAL BEHAVIOR: If a network connection drops or experiences latency during a transaction write, client-side retry logic fires the insert payload again. Without unique constraints, Supabase commits duplicate identical rows to the ledger. IMPACT: Inaccurate financial balances, duplicate transaction entries. {noformat} * *Acceptance Criteria:* {noformat}- Add a unique 'idempotency_key' UUID column to the transactions table. - Generate a single UUID in the client view *when* the submit button is clicked. - Database rejects duplicate keys using a Postgres UNIQUE constraint, preventing secondary retry duplicates. {noformat}",Highest,To Do,Jira issue ISA1-40; parent ISA1-1,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-012,BUG-LOAN-012
RAW-0222,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,61,ISA1-39,Authentication,Needs WD Verification,Silent JWT Expiry Data Loss,"* {noformat}ACTUAL BEHAVIOR: Supabase JSON Web Tokens (JWT) expire after exactly 1 hour. If a user attempts to save a transaction after this time, the write is silently rejected with a 401 error. The UI shows no failure notification; the user thinks the write succeeded. IMPACT: Direct data loss. Users lose complex transaction history without warning. {noformat} * *Acceptance Criteria:* {noformat}- Implement a client-side interceptor that validates token expiration before submitting database writes. - Trigger auto-refresh via 'supabase.auth.refreshSession()' if the token is expired or close to expiring (within a 30-second window). - If refresh fails, block the UI, prompt the user to re-authenticate, and cache the unsaved form state.{noformat}",Highest,To Do,Jira issue ISA1-39; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-030,BUG-AUTH-030
RAW-0223,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,62,ISA1-38,Authentication,/privacy,Missing Database Row-Level Security,"* {noformat}ACTUAL BEHAVIOR: The Supabase backend database has no RLS policies enabled. Any authenticated user can read, update, or delete all other households' transaction, income, and financial records. IMPACT: Critical security/privacy risk. Total lack of data isolation. TECHNICAL DETAILS: Users can query other tenant tables because the backend does not enforce 'auth.uid()' filtering rules. {noformat} * *Acceptance Criteria:* {noformat}- Execute 'ALTER TABLE transactions ENABLE ROW LEVEL SECURITY;' on all database tables. - Build and verify policies ensuring users can only READ/WRITE records where 'user_id = auth.uid()' or within their shared 'household_id'. - Attempting to query another user's household ID via API returns an empty dataset or access denied. {noformat}",Highest,To Do,Jira issue ISA1-38; parent ISA1-1,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-031,BUG-AUTH-031
RAW-0224,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,63,ISA1-37,Authentication,/amounts,Logout State Data Clearance,"{noformat}ACTUAL BEHAVIOR: Once a user initiates a logout or their session is terminated, the ""Add income"" and ""Add expense"" elements/amounts do not clear gracefully. Stale or null values continue to linger on screen instead of safely dropping. IMPACT: Creates security issues (exposing financial numbers to unauthorized eyes on shared devices) and suggests a broken state sync. REPRODUCTION STEPS: 1. Log in to Svarajya and populate transaction data. 2. Click ""Log Out"". 3. Observe that income and expense elements/amounts are either showing stale cached data, blank states, or throwing inline page layout errors. Acceptance Criteria: - Logging out immediately wipes all in-memory financial states, cached transactions, and totals. - Redirect the user cleanly to the login screen upon logout. - No protected workspace dashboard elements are visible once the Supabase auth session is null. {noformat}",Medium,To Do,Jira issue ISA1-37; parent ISA1-35,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-032,BUG-AUTH-032
RAW-0225,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,64,ISA1-36,Rin / Loans,/sidebar,Navigation 404 Route Fault,"{noformat}ACTUAL BEHAVIOR: When a user clicks on the second navigation option on the sidebar (e.g., Rajya Map or Nidhi Vault), the application fails to resolve the client route and instead serves a 404 ""Page Not Found"" screen. IMPACT: Users are locked out of critical subsections of the app. This is a severe blocker for basic application navigation. REPRODUCTION STEPS: 1. Open the Svarajya application. 2. Locate the navigation bar/sidebar. 3. Click the second option down from the top. 4. Notice the system instantly displays the custom purple/yellow 404 screen. {noformat} *Acceptance Criteria:* {noformat}- Clicking any item in the left sidebar menu successfully loads the targeted component or page without encountering a 404 error. - The browser URL path updates cleanly (e.g. /rajya-map or /nidhi-vault). - The ""Go Back"" button on any secondary view safely returns the user to the previous screen. {noformat}",Highest,To Do,Jira issue ISA1-36; parent ISA1-35,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-013,BUG-LOAN-013
RAW-0226,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,65,ISA1-35,General UX,/UX,UI/UX & Mobile Interactions,,Medium,To Do,Jira issue ISA1-35; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0227,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,66,ISA1-34,Mobile vs Desktop Prevent multiple Supabase clients on mobile Client created inside component causes duplicate Realtime events.,Needs WD Verification,Prevent multiple Supabase clients on mobile,Client created inside component causes duplicate Realtime events.,Medium,To Do,Jira issue ISA1-34; parent ISA1-24,Valid bug,Jira bug row retained.,Yes,BUG-GEN-001,BUG-GEN-001
RAW-0228,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,67,ISA1-33,Mobile vs Desktop Persist unsaved form data on viewport resize Breakpoint change unmounts form component causing data loss.,Needs WD Verification,Persist unsaved form data on viewport resize,Breakpoint change unmounts form component causing data loss.,Medium,To Do,Jira issue ISA1-33; parent ISA1-24,Valid bug,Jira bug row retained.,Yes,BUG-GEN-002,BUG-GEN-002
RAW-0229,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,68,ISA1-32,Kar / Tax,Needs WD Verification,Fix virtual keyboard hiding submit button,Form cannot be submitted without dismissing keyboard.,Medium,To Do,Jira issue ISA1-32; parent ISA1-24,Valid bug,Jira bug row retained.,Yes,BUG-TAX-013,BUG-TAX-013
RAW-0230,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,69,ISA1-31,General UX,Needs WD Verification,Fix double insert on mobile touch events,"Touch tap fires both touchend and click, creating duplicate transactions.",Medium,To Do,Jira issue ISA1-31; parent ISA1-24,Valid bug,Jira bug row retained.,Yes,BUG-UX-002,BUG-UX-002
RAW-0231,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,70,ISA1-30,Mobile vs Desktop Synchronize storage between mobile and desktop localStorage fallback on mobile + Supabase on desktop causes divergent device data.,Needs WD Verification,Synchronize storage between mobile and desktop,localStorage fallback on mobile + Supabase on desktop causes divergent device data.,Medium,To Do,Jira issue ISA1-30; parent ISA1-24,Valid bug,Jira bug row retained.,Yes,BUG-GEN-003,BUG-GEN-003
RAW-0232,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,71,ISA1-24,Mobile vs Desktop Mobile vs Desktop,Needs WD Verification,Mobile vs Desktop,,Medium,To Do,Jira issue ISA1-24; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0233,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,72,ISA1-23,Rin / Loans,Needs WD Verification,Add loading state during data refetch,Stale financial figures shown while new data loads.,Low,To Do,Jira issue ISA1-23; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-014,BUG-LOAN-014
RAW-0234,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,73,ISA1-22,Vyaya / Expenses,Needs WD Verification,Add Realtime subscriptions for household data,Second household member sees stale data until manual refresh.,Medium,To Do,Jira issue ISA1-22; parent ISA1-16,Excluded - Jira non-bug work item,Jira Issue Type is Story; retained in raw only.,No,,
RAW-0235,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,74,ISA1-20,General UX,Needs WD Verification,Surface Supabase insertion errors to user UI,Failed inserts look like success to the user.,High,To Do,Jira issue ISA1-20; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-UX-003,BUG-UX-003
RAW-0236,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,75,ISA1-19,Data Flow Resolve concurrent write conflicts across tabs Two tabs writing simultaneously results in last write winning and one silently discarded.,Needs WD Verification,Resolve concurrent write conflicts across tabs,Two tabs writing simultaneously results in last write winning and one silently discarded.,High,To Do,Jira issue ISA1-19; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-GEN-004,BUG-GEN-004
RAW-0237,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,76,ISA1-18,Rajya / Dashboard,Needs WD Verification,Move derived value calculations to backend,"Totals and scores calculated client-side then written to DB, manipulable via devtools.",High,To Do,Jira issue ISA1-18; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-DASH-002,BUG-DASH-002
RAW-0238,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,77,ISA1-17,"Data Flow Handle Supabase JWT 1-hour expiry *Data Loss Risk:* Supabase writes fail silently with 401, causing user data loss.",Needs WD Verification,Handle Supabase JWT 1-hour expiry,"*Data Loss Risk:* Supabase writes fail silently with 401, causing user data loss.",Highest,To Do,Jira issue ISA1-17; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-GEN-005,BUG-GEN-005
RAW-0239,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,78,ISA1-16,Data Flow Data Flow,Needs WD Verification,Data Flow,,Medium,To Do,Jira issue ISA1-16; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0240,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,79,ISA1-15,Calculation Errors Standardize INR lakh formatting across screens Formatting is inconsistently applied to Supabase values.,Needs WD Verification,Standardize INR lakh formatting across screens,Formatting is inconsistently applied to Supabase values.,Low,To Do,Jira issue ISA1-15; parent ISA1-8,Valid bug,Jira bug row retained.,Yes,BUG-GEN-006,BUG-GEN-006
RAW-0241,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,80,ISA1-14,Rin / Loans,Needs WD Verification,Fix EMI installment row rounding mismatch,Sum of stored rows differs from original loan amount due to per-row rounding.,Medium,To Do,Jira issue ISA1-14; parent ISA1-8,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-015,BUG-LOAN-015
RAW-0242,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,81,ISA1-13,Kar / Tax,Needs WD Verification,Fix toFixed() rounding errors on paise values,Wrong paise values stored permanently in DB due to rounding.,Medium,To Do,Jira issue ISA1-13; parent ISA1-8,Valid bug,Jira bug row retained.,Yes,BUG-TAX-014,BUG-TAX-014
RAW-0243,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,82,ISA1-12,"Calculation Errors Fix Supabase NUMERIC column precision issues Float values written directly (e.g., 0.1 + 0.2 = 0.30000000000000004 stored in DB).",Needs WD Verification,Fix Supabase NUMERIC column precision issues,"Float values written directly (e.g., 0.1 + 0.2 = 0.30000000000000004 stored in DB).",High,To Do,Jira issue ISA1-12; parent ISA1-8,Valid bug,Jira bug row retained.,Yes,BUG-GEN-007,BUG-GEN-007
RAW-0244,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,83,ISA1-11,Rin / Loans,Needs WD Verification,Parse Supabase aggregate string results,Aggregates return as strings causing concatenation instead of addition (e.g. '45000' + 500 = '45000500').,High,To Do,Jira issue ISA1-11; parent ISA1-8,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-016,BUG-LOAN-016
