Row ID,File Path,Component or Function Name,Module Name,Parent Module,Route Path,Route Type,Is Dynamic Route,HTTP Methods,File Type,Import Count,Export Count,Consuming Pages/Components,Store Links,Service Links,API Route Links,Prisma Schema Links,Supabase Table Links,CRUD Operation,Duplicate Implementation,Canonical Status,Confidence Level,Verification Status,Reviewer Name,Review Date,Evidence Reference,Risk Assessment,Action Required,Acceptance Vocabulary,Notes
MOD-MAP-0284,src/components/landing/ZoneFloatingGrid.tsx,ZoneFloatingGrid,LANDING,LANDING,src/components/landing/ZoneFloatingGrid.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ZoneFloatingGrid.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0285,src/components/landing/modals/ConsentModal.tsx,ConsentModal,LANDING,LANDING,src/components/landing/modals/ConsentModal.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/modals/ConsentModal.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0286,src/components/landing/modals/LoadingSkeleton.tsx,"LoadingSkeleton, CardSkeleton, ZoneCardSkeleton, MapSkeleton, EmptyState",LANDING,LANDING,src/components/landing/modals/LoadingSkeleton.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/modals/LoadingSkeleton.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0287,src/components/landing/modals/RoyalSealModal.tsx,RoyalSealModal,LANDING,LANDING,src/components/landing/modals/RoyalSealModal.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/modals/RoyalSealModal.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0288,src/components/landing/ui/Badge.tsx,"Badge, BadgeUnlockModal",LANDING,LANDING,src/components/landing/ui/Badge.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ui/Badge.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0289,src/components/landing/ui/Button.tsx,Button,LANDING,LANDING,src/components/landing/ui/Button.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ui/Button.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0290,src/components/landing/ui/Card.tsx,Card,LANDING,LANDING,src/components/landing/ui/Card.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ui/Card.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0291,src/components/landing/ui/ProgressRing.tsx,ProgressRing,LANDING,LANDING,src/components/landing/ui/ProgressRing.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ui/ProgressRing.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0292,src/components/landing/utils/cn.ts,cn,LANDING,LANDING,src/components/landing/utils/cn.ts,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/utils/cn.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0293,src/components/landing/utils/navigationHistory.ts,"APPS, LANDING_PAGE, WEB_PAGES, pushNavigationHistory, getNavigationHistory, getLastUrl, getPreviousUrl, clearNavigationHistory, navigateTo, navigateBack",LANDING,LANDING,src/components/landing/utils/navigationHistory.ts,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/utils/navigationHistory.ts,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0294,src/components/landing/zones/ZoneCard.tsx,ZoneCard,LANDING,LANDING,src/components/landing/zones/ZoneCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/zones/ZoneCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0295,src/components/layouts/BottomNav.tsx,BottomNav,SHARED,SHARED,src/components/layouts/BottomNav.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/layouts/BottomNav.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0296,src/components/layouts/DashboardLayout.tsx,DashboardLayout,SHARED,SHARED,src/components/layouts/DashboardLayout.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/layouts/DashboardLayout.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0297,src/components/layouts/DesktopRightPanel.tsx,DesktopRightPanel,SHARED,SHARED,src/components/layouts/DesktopRightPanel.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/layouts/DesktopRightPanel.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0298,src/components/layouts/DesktopSidebar.tsx,DesktopSidebar,SHARED,SHARED,src/components/layouts/DesktopSidebar.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/layouts/DesktopSidebar.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0299,src/components/module1/FamilyTreeGame.tsx,"FamilyMember, FamilyTreeGame",FOUNDATION,FOUNDATION,src/components/module1/FamilyTreeGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/module1/FamilyTreeGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0300,src/components/module1/MandalaIdentityGame.tsx,"IdentityData, MandalaIdentityGame",FOUNDATION,FOUNDATION,src/components/module1/MandalaIdentityGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/module1/MandalaIdentityGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0301,src/components/module1/ScrollAssemblyGame.tsx,"EducationTile, ScrollAssemblyGame",FOUNDATION,FOUNDATION,src/components/module1/ScrollAssemblyGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/module1/ScrollAssemblyGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0302,src/components/module/MicroLearningWrapper.tsx,MicroLearningWrapper,SHARED,SHARED,src/components/module/MicroLearningWrapper.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/module/MicroLearningWrapper.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0303,src/components/module/NumberInputGame.tsx,NumberInputGame,SHARED,SHARED,src/components/module/NumberInputGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/module/NumberInputGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0304,src/components/module/SelectGridGame.tsx,SelectGridGame,SHARED,SHARED,src/components/module/SelectGridGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/module/SelectGridGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0305,src/components/providers/AuthProvider.tsx,"AuthProvider, useAuth",SHARED,SHARED,src/components/providers/AuthProvider.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/providers/AuthProvider.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0306,src/components/providers/ThemeProvider.tsx,ThemeProvider,SHARED,SHARED,src/components/providers/ThemeProvider.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/providers/ThemeProvider.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0307,src/components/providers/ToastProvider.tsx,"ToastProvider, useToast",SHARED,SHARED,src/components/providers/ToastProvider.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/providers/ToastProvider.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0308,src/components/rajya/DependencyBadge.tsx,DependencyBadge,SUCHAK,SUCHAK,src/components/rajya/DependencyBadge.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/rajya/DependencyBadge.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0309,src/components/shared/AlertToast.tsx,AlertToast,SHARED,SHARED,src/components/shared/AlertToast.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/shared/AlertToast.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0310,src/components/shared/AuthSync.tsx,AuthSync,SHARED,SHARED,src/components/shared/AuthSync.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/shared/AuthSync.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0311,src/components/shared/GlobalTopRightMenu.tsx,GlobalTopRightMenu,SHARED,SHARED,src/components/shared/GlobalTopRightMenu.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/shared/GlobalTopRightMenu.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0312,src/components/shared/NumberInputRupee.tsx,NumberInputRupee,SHARED,SHARED,src/components/shared/NumberInputRupee.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/shared/NumberInputRupee.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0313,src/components/shared/PageGuide.tsx,PageGuide,SHARED,SHARED,src/components/shared/PageGuide.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/shared/PageGuide.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0314,src/components/shared/UserAvatar.tsx,UserAvatar,SHARED,SHARED,src/components/shared/UserAvatar.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/shared/UserAvatar.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0315,src/components/treasury/ChaturangaBoard.tsx,ChaturangaBoard,KOSH,KOSH,src/components/treasury/ChaturangaBoard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/treasury/ChaturangaBoard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0316,src/components/treasury/DependencyBadge.tsx,DependencyBadge,KOSH,KOSH,src/components/treasury/DependencyBadge.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/treasury/DependencyBadge.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0317,src/components/treasury/IncomeCard.tsx,IncomeCard,KOSH,KOSH,src/components/treasury/IncomeCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/treasury/IncomeCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0318,src/components/treasury/IncomeTypeChips.tsx,IncomeTypeChips,KOSH,KOSH,src/components/treasury/IncomeTypeChips.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/treasury/IncomeTypeChips.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0319,src/components/treasury/NumberInputRupee.tsx,NumberInputRupee,KOSH,KOSH,src/components/treasury/NumberInputRupee.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/treasury/NumberInputRupee.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0320,src/components/treasury/TreasuryMaturityBar.tsx,TreasuryMaturityBar,KOSH,KOSH,src/components/treasury/TreasuryMaturityBar.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/treasury/TreasuryMaturityBar.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
